density	radius_of_gyration	surface_area_to_volume_ratio	sphericity	inradius	circumradius	hydrodynamic_radius	sequence_length	hull_presence	disorder_content
0.1271070482078549	42.98230743408203	0.0998953976076487	0.781105693833612	28.95556259155273	84.67879486083984	38.44731105423956	585.0	3.0	0.2685906324887721
0.0933416338360268	52.6528434753418	0.0450808358532955	0.9441208670796918	63.08311462402344	92.8879165649414	70.48581056417021	2262.0	1.0	0.4940122125254155
0.4214489221779465	31.803096771240234	0.0803188838117113	0.8864515851740875	30.21515655517578	76.20440673828125	42.13554050103581	2316.0	1.0	0.2482377585114414
0.1455190168850724	53.00149154663086	0.0488058702607931	0.914972402643138	54.40273666381836	100.41170501708984	67.18018547210205	3198.0	1.0	0.500857251730162
0.1901701939125705	84.81526184082031	0.1478956602032478	0.5677894178684452	14.524438858032228	142.38076782226562	35.725517641776726	615.0	10.0	0.8579416719557713
0.8426748156086404	18.9932918548584	0.1332989510278889	0.9222695353186222	19.52142333984375	36.36631393432617	24.40263138780145	891.0	1.0	0.1375744467578
0.1341908371188874	47.252235412597656	0.0662349890053943	0.8764446558692353	41.526153564453125	82.90326690673828	51.67842734154854	1395.0	1.0	0.2798600707305391
0.2773189274691938	33.51025390625	0.0822205808932785	0.8471108990718237	28.714948654174805	83.65951538085938	43.07253617940344	1626.0	1.0	0.2278317838990756
0.0747621358687328	59.50826644897461	0.0429683421341328	0.931855670791916	65.39630126953125	101.63484191894533	74.92452612309499	2277.0	1.0	0.4888558124834223
0.2056394281804051	43.49317932128906	0.0537632418052613	0.9160524274533396	53.08343505859375	81.90711975097656	60.913769696617535	3387.0	1.0	0.5277585665377028
0.2833266439666779	29.992351531982425	0.1097679965102097	0.7937420534383949	28.0192813873291	69.81668090820312	34.43230739394797	846.0	2.0	0.2422267095678811
0.1693296165005302	40.707008361816406	0.0753928067059819	0.8881526682002495	37.37977981567383	74.80081939697266	44.80265164093117	1083.0	0.0	0.3929256632962895
0.4698762724154517	46.88014221191406	0.0735618264090313	0.8429691109065641	38.130619049072266	97.14996337890624	48.37902262378525	3786.0	3.0	0.1482182394226373
0.1522115461067824	43.46392059326172	0.0519622918809299	0.937927771312148	54.6988639831543	87.50148010253906	61.55503200641631	2538.0	1.0	0.5103587784438779
0.5540940655109695	33.948524475097656	0.080317097791662	0.9149988328700486	32.55318069458008	61.07503509521485	40.821852343787135	2694.0	1.0	0.4277092641254242
0.3421033660250241	35.4725341796875	0.0766889458370195	0.921516999245614	39.29811096191406	58.4468879699707	42.450727330003126	1917.0	1.0	0.3706497762506053
0.291152230261443	47.162689208984375	0.0770591130279716	0.769267490771343	41.27336120605469	129.941650390625	50.60808095806976	2706.0	1.0	0.3068674801712618
0.3906698988458842	26.253549575805664	0.1785059661812888	0.7199106671451908	13.85367488861084	63.36651992797852	23.34478668978729	384.0	2.0	0.3008471124584689
0.5734207848053566	16.704864501953125	0.1900989346030216	0.8097204766454181	12.745035171508787	42.1458625793457	19.48975814013606	303.0	1.0	0.3714816282272443
0.1223835650535505	38.45683288574219	0.0685515729031421	0.8938102182849195	35.40515899658203	73.65169525146484	48.96192849901336	1116.0	1.0	0.3710699829664639
0.184200175554195	39.44384765625	0.0689371416046606	0.8951836145714811	42.74349594116211	71.34713745117188	48.61338455213924	1593.0	1.0	0.3702204585122079
0.71125706399521	21.10313606262207	0.1339937466149142	0.8815269377331306	20.37463760375977	40.53200912475586	25.398094575069862	840.0	5.0	0.1204630893602065
0.1865690080186868	39.90901947021485	0.0578752041620014	0.931215130050242	43.961368560791016	75.71129608154297	55.66454904090241	2391.0	1.0	0.5307677880367196
0.622156586570533	27.76244163513184	0.1067274837654777	0.8469993834325723	25.93491554260254	87.53184509277344	33.18653346045205	1689.0	1.0	0.1659157615547046
0.8243973105385828	22.05296897888184	0.1250945276193462	0.892578249190481	19.330951690673828	43.598480224609375	26.868080679030346	1200.0	3.0	0.2283625587069046
0.1908082046762659	36.0343132019043	0.0788732965203939	0.8705683886453669	38.67390060424805	68.92334747314453	43.69063620254365	1227.0	2.0	0.3810253025754894
0.1283242920422404	54.77057266235352	0.0406278003498148	0.9600088776559093	69.9300765991211	97.0677719116211	76.91706355601364	4269.0	1.0	0.4923905048717722
0.2588234963913211	39.938385009765625	0.0745573904667001	0.8783208173367014	33.285831451416016	82.36233520507812	45.81180245647921	1782.0	6.0	0.3050891797108818
0.2801984437529807	36.89323425292969	0.0929594982039992	0.8559631171873557	35.47468185424805	69.84142303466797	37.70269825733706	1131.0	5.0	0.40506247272569
0.1488909404756355	37.77622222900391	0.0683734359359069	0.8850745123921777	37.90581512451172	77.84354400634766	49.57400604527481	1311.0	2.0	0.3700455478989917
0.295550106175803	23.19908905029297	0.1364284976941639	0.8507054796094735	24.61922264099121	53.53841781616211	25.848594146130296	378.0	1.0	0.2018926586682452
0.6755368349014422	22.20846939086914	0.1211243276683931	0.8845595570427502	21.29543876647949	52.752586364746094	28.00030720420627	1101.0	3.0	0.2652398046983813
0.1204440920721921	59.19676208496094	0.0413075386811582	0.947091761569686	60.36985778808594	97.52252197265624	76.68313818431162	4023.0	1.0	0.4997859691242504
0.1623071760095024	39.679481506347656	0.0581851117017591	0.9177478060097458	45.98966979980469	79.29032135009766	56.1805552787653	2241.0	1.0	0.4872910348987307
0.1220488258423696	63.884185791015625	0.0559555981173743	0.8148294757482888	47.24991989135742	153.51568603515625	65.79774070980118	2592.0	1.0	0.4170253352999898
0.877472939562185	18.518186569213867	0.1338029580597877	0.9362309684450766	22.299373626708984	34.54185485839844	23.94818130747474	867.0	1.0	0.0955370958260911
0.4942895270385351	38.35196685791016	0.0712142338276509	0.898159151549237	42.68968963623047	75.00724792480469	46.90305694485769	3747.0	1.0	0.1749787703052561
0.4558258254934852	26.309446334838867	0.1006718497477407	0.8908357196223207	29.29679107666016	60.65369415283203	33.451499000792154	1236.0	1.0	0.2140688011582141
0.1082089417023681	46.58700942993164	0.0531193738995	0.9363902384062572	53.42845916748047	82.2099838256836	60.31306923210493	1848.0	1.0	0.3963204059490846
0.0863678893074442	63.32194137573242	0.0394774769336459	0.9568219433406492	71.45036315917969	101.34681701660156	79.42198543229775	3357.0	3.0	0.4968750360065649
0.1774983386656241	67.64535522460938	0.0734710683174597	0.7710782018680842	44.90056228637695	123.46548461914062	52.954939227954505	1899.0	1.0	0.1878052425047559
0.8443045299166193	20.262056350708008	0.1288794974730332	0.9290694609890934	20.80876350402832	37.53327560424805	25.05470166920625	1005.0	1.0	0.1866236538970118
0.655285475417177	22.42173767089844	0.1176952337237394	0.8765494619865623	22.56315803527832	56.54443740844727	29.07943415615564	1161.0	1.0	0.1165779892247499
0.6153903824933028	24.608238220214844	0.1120293021098728	0.883267795923369	25.22677993774414	57.848236083984375	30.31776818252037	1200.0	3.0	0.1019707311520461
0.4057938581724817	29.382732391357425	0.1427335749504744	0.7698742972099691	21.60154914855957	69.36835479736328	27.30079479712696	597.0	1.0	0.221564841305827
0.2908242437620631	33.9759407043457	0.1022580966642469	0.8283716533744487	23.12245750427246	85.90869903564453	35.4159031027552	936.0	1.0	0.2188375281009732
0.1317641040909815	39.908302307128906	0.0879813494358505	0.8576959437282256	41.61991500854492	58.20104217529297	39.755505478085865	612.0	6.0	0.3306803125610542
0.6770962031494634	21.525983810424805	0.1649354234153006	0.8683095066453209	17.138992309570312	38.88079452514648	20.94752701170637	447.0	1.0	0.1257179461367139
0.4483799060578043	28.133176803588867	0.1047906488114066	0.8062902924011993	20.999486923217773	90.50043487548828	35.506453393503655	1404.0	6.0	0.0967111019517965
0.1131467662474889	44.85660171508789	0.0558797301261256	0.9045214375227556	52.535606384277344	98.31183624267578	59.35374007028739	1800.0	1.0	0.4104477432019645
0.7259943060919233	25.12723922729492	0.0992361348068047	0.9270437392376728	27.86323356628418	47.10023880004883	32.61002930355194	1836.0	1.0	0.2110863660120184
0.1785789668661869	49.64494323730469	0.0412969430712845	0.9445972617968472	66.00973510742188	97.43616485595705	76.9053702587963	5976.0	1.0	0.4964907483320814
0.0983252916117171	64.57483673095703	0.0375238560449169	0.95977599457605	74.34925079345703	103.00959777832033	83.29979069230028	4425.0	1.0	0.500597862128381
0.3587498352500141	29.0432071685791	0.0892784066065705	0.8797212734509615	31.01705551147461	63.18857955932617	38.197041796086005	1467.0	1.0	0.4056588651400973
0.5211936800575271	27.45292854309082	0.1686675292986977	0.7722680847731184	12.767455101013184	60.56566619873047	23.03147138675698	462.0	1.0	0.2097995831281284
0.4061265207130167	30.79937171936035	0.082886561014781	0.9020510900889256	31.51863670349121	61.955787658691406	40.12416410968836	1920.0	1.0	0.2873599651354139
0.3731092920428884	50.85287857055664	0.0514875862597425	0.885385584142205	41.31377029418945	109.56208801269533	65.80914912371637	7647.0	1.0	0.4436799473865228
0.0965603196165619	74.97607421875	0.0654486828001551	0.749028839066289	36.56158828735352	151.38734436035156	61.19582654971184	1692.0	2.0	0.2231182092989079
0.4254663147910402	26.373271942138672	0.0980628536230373	0.8958505554080071	24.26178741455078	53.66289138793945	34.149249248020055	1209.0	1.0	0.2779955603404124
0.1869792935930804	48.20986175537109	0.0504360461291017	0.8958491206175798	46.9630126953125	110.52201080322266	66.3965249211281	3984.0	1.0	0.5007642575928898
0.4887716574875927	35.858863830566406	0.0738921714595206	0.8647665098728504	41.31493377685547	77.97309875488281	46.94874237499455	3669.0	1.0	0.1336573807380339
0.1423942131404309	44.5589714050293	0.0660874522294342	0.8977851859415704	44.74842071533203	73.80756378173828	50.56264801071256	1389.0	5.0	0.3890286943873745
0.4326252269242268	40.48605728149414	0.0753628229250749	0.8670784204365466	35.06074905395508	71.411865234375	45.90983364942011	3258.0	4.0	0.1583040366525525
0.3557907875384859	27.687807083129883	0.1714065235598963	0.7205954535108352	16.863985061645508	66.48495483398438	24.28859483384483	384.0	2.0	0.2679265411045046
0.3063996349990587	32.1870231628418	0.0773421148912228	0.8992958610061353	35.80597305297852	63.42299270629883	43.13229994033254	1785.0	6.0	0.3787554376582916
0.2570552992715803	55.40310287475586	0.0674832109603495	0.7778963881939264	51.01075744628906	131.25111389160156	57.14835854887658	3537.0	3.0	0.3400896992038059
0.2353225265496498	30.76510238647461	0.084624031877706	0.823353686191751	33.5349235534668	73.02233123779297	43.05673630293796	1449.0	1.0	0.3133825494422385
0.42037776257459	27.457698822021484	0.1494322259939625	0.7588154209699356	17.869104385375977	82.6686782836914	26.45701482005715	582.0	1.0	0.2465516926935353
0.3150474910858708	53.59101867675781	0.0630498301762234	0.827262311528768	37.798526763916016	114.92747497558594	57.51671772190033	4365.0	10.0	0.3675653892598184
0.3590979815221451	29.75776100158692	0.0904905734711827	0.8542977503001578	25.19188690185547	61.962677001953125	38.8068731941732	1494.0	1.0	0.3694204398994983
0.9066527877745104	19.75481033325196	0.2181378862074754	0.7933179990325108	11.159663200378418	41.73305130004883	17.335758427256884	324.0	4.0	0.1667791608642106
0.1521436850866565	43.26759338378906	0.0658354373689892	0.8802058611472605	42.41474533081055	87.44002532958984	51.76989373104757	1476.0	2.0	0.2892312881740794
0.4198759696566083	35.97476959228516	0.0713264322343214	0.8818782712742539	34.93391799926758	70.94951629638672	47.69382035920276	3402.0	1.0	0.2053217380919082
0.1887943722181449	43.57188034057617	0.0545699734827694	0.9147007597633426	41.60820007324219	91.98407745361328	60.10193744770277	2997.0	1.0	0.4969624233875092
0.2527547842960739	30.779800415039062	0.1459840686018302	0.7547094641318287	21.5421142578125	66.6124038696289	27.22926980708337	378.0	1.0	0.2111350449899232
0.2273293509553509	31.1688289642334	0.1160186711921624	0.826589448357379	25.868593215942383	63.62588119506836	31.28264819448037	495.0	1.0	0.1839835698970755
0.399698467720111	32.61118698120117	0.0863586895726637	0.8898732870242008	27.81178474426269	60.45380401611328	39.03795338571354	1728.0	2.0	0.5161676374142521
1.0377331329949997	17.564910888671875	0.1446881670302599	0.926951746897726	18.801233291625977	30.91845703125	22.368203883564227	846.0	1.0	0.0395364034817027
0.3309365427107502	49.73963928222656	0.0465680268369817	0.9394369404645588	56.56086349487305	89.11808013916016	68.57499501160972	7830.0	1.0	0.4926708738895818
0.166596796997664	40.77481460571289	0.1050387453232221	0.7994621271951271	26.388896942138672	87.17015075683594	35.72513136486238	543.0	1.0	0.2023342016520047
0.1064852614145567	46.74012756347656	0.0549485706748571	0.9197497089743664	50.23755645751953	88.24547576904297	59.36017814389321	1683.0	1.0	0.3880794305150559
0.3346888915866521	41.99355697631836	0.0596551212159349	0.9303974059251636	45.890602111816406	74.67515563964844	54.0511615578015	3891.0	1.0	0.5311824090617072
0.1673480696116077	35.61695098876953	0.0992170012657957	0.8473748700162473	28.510622024536133	62.50152969360352	35.682853558989976	546.0	2.0	0.1855796037767152
0.3289480302928963	61.90306091308594	0.0639485855298431	0.8303735445799656	43.19753646850586	112.23352813720705	56.495883888672736	4305.0	4.0	0.332732766496345
0.1058993469384078	57.84391403198242	0.0452668938228307	0.9192445606960732	58.55025863647461	106.84038543701172	72.09572132844494	2859.0	1.0	0.4943909944939975
0.4778820737600237	28.782854080200195	0.0926483813594694	0.90168091230653	26.764705657958984	63.24126434326172	35.91125164989167	1575.0	1.0	0.1087026310049715
0.2074717797654137	41.21274185180664	0.0561690456487155	0.9172599726671252	47.75832748413086	87.0571517944336	58.2279858161509	3000.0	1.0	0.5235423895579432
0.4161145407026957	40.601375579833984	0.0678963805073588	0.8690607628114472	29.67962074279785	105.63350677490234	50.842218090208256	3942.0	0.0	0.1995761082595581
0.2832764875747554	32.099708557128906	0.0864959253783681	0.8669837581614372	32.25665283203125	63.196537017822266	40.00503399334675	1293.0	1.0	0.4092495526365109
0.2336146031392291	30.73084831237793	0.1324462429444493	0.792433046291636	19.309907913208008	54.18272399902344	28.583738698499754	402.0	5.0	0.1865272011690084
0.3528626043292405	28.60915756225586	0.1718622098331713	0.7135752544484033	14.572676658630373	71.46238708496094	24.46251370321376	390.0	1.0	0.292951749730009
0.2708445555558563	30.82147979736328	0.1518058304539538	0.7460233989327205	18.019445419311523	58.91004943847656	26.489902113365456	375.0	1.0	0.2065347235315327
0.1516631626934661	38.38198471069336	0.0773352014274776	0.8418441248980424	34.32183837890625	80.05056762695312	46.07998704544283	1077.0	3.0	0.2073382699623943
0.4918900424444285	21.826446533203125	0.1404147363403414	0.8302986216219795	16.391460418701172	55.536808013916016	25.732041843882087	609.0	1.0	0.242766493797446
0.4124169024011136	26.291996002197266	0.0936780991140884	0.868426630188645	29.210878372192383	62.814430236816406	36.87653037423259	1566.0	1.0	0.1424039084174723
0.3182423823644669	35.68658447265625	0.094242503570117	0.8182753932250081	31.15154838562012	65.24727630615234	38.90227042909237	1359.0	7.0	0.303349292243897
0.1980102775563563	46.26971054077149	0.0542672088139204	0.912228024742485	47.06585311889648	114.84647369384766	60.60107943653911	3150.0	10.0	0.5018054879965022
0.4223559450179525	23.50530815124512	0.1195137716468758	0.8610044865691346	21.17221641540528	50.278438568115234	29.153982450647423	735.0	1.0	0.2962026563279766
0.2119558787804343	42.17512893676758	0.066011178788416	0.8515216425023471	42.68464279174805	95.26372528076172	53.37133620547946	2328.0	2.0	0.4411303004406821
0.9282010387356392	14.375880241394045	0.176410658609571	0.9190665152364936	13.776012420654297	27.63257598876953	18.503312763488253	462.0	2.0	0.1987324699472998
0.1474885209273352	41.75649642944336	0.0615111163067693	0.8799092868681675	44.25720977783203	106.41226196289062	55.42806844847976	1863.0	1.0	0.3248029238386918
0.6633334958194984	17.17091178894043	0.164596498487653	0.8516791273711839	16.434585571289062	48.28195190429688	21.400536389558543	489.0	5.0	0.3474845525833113
0.3500407327495448	26.859193801879883	0.0960225740321202	0.8813355653658395	35.75189208984375	55.75520706176758	35.44921439407284	1158.0	5.0	0.373274974349956
0.9990219111746164	16.501401901245117	0.1544445657097418	0.9270106120928658	18.90217971801757	29.378738403320312	20.953854170331667	684.0	1.0	0.1016499606208555
0.1560222406555683	34.55706787109375	0.1021203417326602	0.7897852112643234	29.71479797363281	78.63304138183594	37.19632194196915	588.0	1.0	0.2343121291242476
0.1469390082551231	37.632450103759766	0.0802629389680833	0.8759722105601773	33.872928619384766	72.86517333984375	42.66933434651451	915.0	1.0	0.3948384577757444
0.3351680027734037	24.83066940307617	0.1469011359460692	0.8157361212154941	22.566490173339844	47.27721405029297	25.034931482152444	375.0	8.0	0.202896544336698
0.6609793874477419	22.35297203063965	0.111206356969991	0.91302188256552	21.74213218688965	55.91339874267578	29.546800130863986	1239.0	3.0	0.1797018137365288
0.1640519228725335	33.130035400390625	0.0881794575616319	0.8294623819535002	40.172122955322266	82.37156677246094	41.01636198398912	834.0	4.0	0.2254948531569342
0.7874552989556817	16.80368995666504	0.1597238043495349	0.8844171313022146	16.650821685791016	47.23325347900391	21.237063351368786	540.0	7.0	0.2347936541780314
0.0849329201405584	65.48200225830078	0.0550914346111316	0.8418103833840641	48.04731750488281	123.74919128417967	64.68787646947112	1869.0	0.0	0.3395629693355219
0.2185306956122559	46.53256607055664	0.0796199658626964	0.827963115255589	33.10734558105469	96.8296356201172	45.508055362128935	1458.0	3.0	0.1852017797234939
0.3909162684898197	37.9426383972168	0.1126143351873895	0.8219543592699499	24.59052848815918	67.7754135131836	32.41006292866755	990.0	1.0	0.2575271499383022
0.3423677736216649	30.628379821777344	0.0928708376361505	0.8668705614931597	24.453510284423828	65.32710266113281	37.26384264795932	1269.0	1.0	0.3705260005823345
0.1099478825472522	51.52512741088867	0.0478863827067433	0.9381330375061964	62.02631759643555	91.26050567626952	66.7797505110154	2415.0	1.0	0.4981907079876957
0.4047767247670525	28.26504707336425	0.1228323821930724	0.7781297241150339	21.496553421020508	89.00785064697266	31.387474631718245	936.0	1.0	0.2854772803788379
0.3306277888572006	30.740318298339844	0.1106420491920405	0.7637559857724189	26.938230514526367	92.5584945678711	35.50147661441457	1152.0	5.0	0.1497565347186537
0.4772219403673201	36.13737487792969	0.0771354413061581	0.9209858223412334	32.627586364746094	68.47716522216797	42.229344622950926	2613.0	1.0	0.2062805799339846
0.3707328797758565	26.700578689575195	0.1084280866820202	0.8894686812895204	25.87604331970215	47.78960037231445	31.10633175316413	822.0	3.0	0.3314045605776587
0.3832196620289979	29.578248977661133	0.0894466113772539	0.8864993751709983	27.2774658203125	60.39771270751953	37.83370982700211	1473.0	1.0	0.3563544435534283
0.1164274030861478	40.49185943603516	0.0918353914231123	0.7982222805220539	30.373842239379883	101.09483337402344	40.92487177716559	657.0	1.0	0.2513328257446259
0.3712733599861165	24.043222427368164	0.1911316692206555	0.7181440041589188	13.362025260925291	53.37632369995117	21.85632113739936	285.0	10.0	0.2300215600066113
0.5721509686800528	21.496889114379883	0.1347172042632952	0.8481377778582585	19.4952449798584	50.93044662475586	26.256194760495124	759.0	9.0	0.3424581558227816
0.5776648036552148	35.6722526550293	0.1008524957255553	0.8544916124312888	29.708166122436523	64.32210540771484	34.81182573013255	1821.0	3.0	0.0536464263338299
0.1355147179421917	46.43803787231445	0.1030719101591981	0.7360391352659515	29.45334815979004	84.42996215820312	39.54394775766024	681.0	2.0	0.2245826381369166
0.1020271807547529	131.94482421875	0.0711940643366111	0.6380010580740031	35.46745300292969	230.2909545898437	66.04745217128173	2124.0	5.0	0.8310863590052215
0.2728754796631903	31.48368263244629	0.0779123794599107	0.902916615118566	37.133766174316406	59.83110046386719	42.64490408114203	1569.0	1.0	0.375209728267236
0.1683279864291971	40.55046081542969	0.056487685496621	0.8859099536862222	44.142696380615234	94.26236724853516	59.94844093314406	2643.0	2.0	0.4854535341071125
0.1246007641953389	36.60331344604492	0.0935101654340592	0.8459449710392742	26.53328514099121	62.484375	37.92453953091695	528.0	2.0	0.3096125606438903
0.1050168022520083	46.889835357666016	0.0607697892829254	0.9139806314057004	45.065189361572266	76.30158996582031	54.01278013536634	1263.0	1.0	0.3833182846243024
0.4515116795636663	24.1748104095459	0.1063779510502713	0.8671973814983405	22.481937408447266	56.26055908203125	32.52008527730573	1155.0	2.0	0.1232410238162607
0.4239277697175996	32.75786590576172	0.1140749753124388	0.7926834367555453	20.655967712402344	83.90235137939453	33.17653972433463	1128.0	4.0	0.0804848006023804
0.3569105299782151	29.76493453979492	0.0852696916452966	0.8866320931869944	33.11656951904297	64.15558624267578	39.68104629534885	1653.0	1.0	0.3982164844366532
0.2991676279319487	25.735197067260746	0.1318216210065656	0.7915288970813384	18.399139404296875	62.85334777832031	28.751984934054697	522.0	1.0	0.1782816099545355
0.2747288024154528	57.19139099121094	0.0624294222412029	0.8426340088343743	43.578155517578125	107.1860122680664	57.02863223341797	3672.0	5.0	0.365364736579982
0.1144536655198835	57.785037994384766	0.041749761890474	0.94065102461496	66.01783752441406	103.05809020996094	76.39038852827731	3690.0	4.0	0.4921538550652496
0.3535237912648998	28.79046440124512	0.0847814315920736	0.8845151179375922	26.339126586914062	66.08556365966797	40.00508973364246	1674.0	1.0	0.3643492657518285
0.1075989839706438	44.94766998291016	0.0599630331556001	0.9062987871233148	48.60002517700195	79.68939208984375	55.20345542334662	1329.0	1.0	0.3683632254435247
0.1925613643641749	43.62141418457031	0.0663424137860123	0.8228403773942822	35.0185661315918	115.04975128173828	54.95590843810583	2298.0	1.0	0.3430552392941162
0.4677159411516837	27.070730209350582	0.0941242841740379	0.902139145861828	25.91679573059082	54.10371017456055	35.330195458705724	1512.0	5.0	0.207602857093755
0.8298311449767084	16.606468200683594	0.1653646293510424	0.8692771490243781	16.215362548828125	39.675567626953125	20.86990007196212	552.0	5.0	0.3778814858514241
0.3630091207679026	29.64911460876465	0.0857646869510883	0.8987598916854287	31.25995635986328	69.60835266113281	38.91966242941493	1527.0	1.0	0.3981981815297138
0.1302421182095276	49.114200592041016	0.0470440730331309	0.933812205110936	57.582637786865234	89.26685333251953	68.2899497664366	3015.0	1.0	0.4981907079876957
0.4913913351799787	21.720008850097656	0.1771491320028402	0.7600326428861773	14.572305679321287	59.802616119384766	22.28178506793214	384.0	1.0	0.232568440923197
0.6737890355908799	18.418004989624023	0.1902178518064749	0.8551880458849416	15.088501930236816	34.04465866088867	18.44201455569668	303.0	5.0	0.1759799036180118
0.6814389804720877	15.433753967285156	0.192176343174015	0.864413557360656	13.20745849609375	31.19029998779297	18.059252069022552	306.0	6.0	0.3913181490435418
0.4511088357708748	24.31892776489257	0.120647273642911	0.8217092677710202	25.050580978393555	78.1259994506836	30.261158981606137	903.0	1.0	0.1048661018221391
0.4001712778337662	26.87403678894043	0.0995984147451469	0.8870787248345614	28.264278411865234	58.26631546020508	33.955229108866696	1128.0	1.0	0.4846325591516089
0.7141821055004162	16.140535354614258	0.2144813476444702	0.811836787724164	11.067127227783203	45.22998809814453	17.22911611083969	273.0	7.0	0.413711146522658
0.261897537192817	33.8486213684082	0.0657150586319381	0.8756078068892056	43.98589324951172	85.82518768310547	52.13708307403908	2637.0	1.0	0.4353045731513879
0.1214047958572457	40.357791900634766	0.0712605762108429	0.8801802363145107	39.93740081787109	77.31409454345703	47.82999245557591	972.0	1.0	0.3841287771031339
0.3470221830131528	25.419403076171875	0.1018867226432801	0.8702049021645989	27.280065536499023	53.33647918701172	33.83624310274712	960.0	2.0	0.3342791786881657
0.5984647969873822	23.094507217407227	0.1057793210368575	0.9104049450064352	24.1304874420166	48.898807525634766	31.151995513392613	1281.0	1.0	0.1923449657832031
